relative_path,filename,classification,prefix,prefix_status,predecessor,predecessor_confidence,up_export,down_export,tables_created,tables_or_objects_referenced,columns_changed,schema_operation_tags,dependency_references,destructive_operation_tags,constraint_tags,applied_status,applied_status_evidence,file_sha256,size_bytes
backend/migrations/backup/20250526073016-add-jenisDokumen-dan-tahun-ke-kegiatan.js,20250526073016-add-jenisDokumen-dan-tahun-ke-kegiatan.js,backup-or-nonactive-copy,20250526073016,ok,,not_applicable,True,True,,kegiatan,kegiatan.jenisDokumen|kegiatan.tahun,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,78f801d753062ab7fd3f1ecab8ed8232b7a73ffb0e075450df582ea9d74d6a30,606
backend/migrations/backup/20250526115656-rename-jenisDokumen-to-jenis_dokumen.js,20250526115656-rename-jenisDokumen-to-jenis_dokumen.js,backup-or-nonactive-copy,20250526115656,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,2c79664b40555b1ff858d326d531be409a5535ca2dcdfacb723105113067fbd0,348
backend/migrations/backup/20250526120500-rename-jenisDokumen-semua-tabel.js,20250526120500-rename-jenisDokumen-semua-tabel.js,backup-or-nonactive-copy,20250526120500,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,e984bf46358130b77f2ea92404f2e36f30aeceaf965393fc44753c941a6c8876,1115
backend/migrations/backup/20250602022943-create-renstra-bab.js,20250602022943-create-renstra-bab.js,backup-or-nonactive-copy,20250602022943,ok,,not_applicable,True,True,renstra_bab,renstra_bab,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6e8f4b444bf9dd84e7d8d40b6c3096992de7b7470bb0e0f0e960305cbb413391,1169
backend/migrations/backup/20250602022944-create-periode_rpjmd.js,20250602022944-create-periode_rpjmd.js,backup-or-nonactive-copy,20250602022944,ok,,not_applicable,True,True,periode_rpjmds,periode_rpjmds,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,ad52b6520e06b1059d3a1052fc8ef44a95a29325225d943b2b0797cd2984b5c6,932
backend/migrations/backup/20250602022945-add-periode-id-to-rpjmd-tables.js,20250602022945-add-periode-id-to-rpjmd-tables.js,backup-or-nonactive-copy,20250602022945,ok,,not_applicable,True,True,,tujuan|sasaran|strategi|arah_kebijakan|program|kegiatan|sub_kegiatan,tujuan.periode_id|sasaran.periode_id|strategi.periode_id|arah_kebijakan.periode_id|program.periode_id|kegiatan.periode_id|sub_kegiatan.periode_id,add_column|remove_column,periode_rpjmds,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,2a68d5906a3c0973139a64382d13e96ef6598879429187793fd3c2da43104f1a,2219
backend/migrations/backup/20250602022946-create-indikator-renstra.js,20250602022946-create-indikator-renstra.js,backup-or-nonactive-copy,20250602022946,ok,,not_applicable,True,True,indikator_renstra,indikator_renstra,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4dd50f7771b5e8a52e4077ae43f4ad6094012f4aa0e31e7a50542ad8262782a6,1900
backend/migrations/backup/20250608022247-rename-opd-tables-to-renstra.js,20250608022247-rename-opd-tables-to-renstra.js,backup-or-nonactive-copy,20250608022247,ok,,not_applicable,True,True,,tujuan_opd|renstra_tujuan|subkegiatan_opd|renstra_subkegiatan|strategi_opd|renstra_strategi|sasaran_opd|renstra_sasaran|program_opd|renstra_program|kegiatan_opd|renstra_kegiatan|kebijakan_opd|renstra_kebijakan,,rename_table,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,e85edfb6148a46d527f10affa22ca4f7f4b346d89cb11ae6d237422a7e3e0a03,1176
backend/migrations/backup/20250608040710-add-is-aktif-to-renstra-opd.js,20250608040710-add-is-aktif-to-renstra-opd.js,backup-or-nonactive-copy,20250608040710,ok,,not_applicable,True,True,,renstra_opd,renstra_opd.is_aktif,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,d2ed74bba12c3baeca749c38c9350aa6a33f4124fee849b49b265ebfef6385fa,339
backend/migrations/backup/20250608040711-add-renstra-id-to-renstra-sasaran.js,20250608040711-add-renstra-id-to-renstra-sasaran.js,backup-or-nonactive-copy,20250608040711,ok,,not_applicable,True,True,,renstra_sasaran,renstra_sasaran.renstra_id,add_column|add_constraint|remove_column|remove_constraint,,remove_column|remove_constraint,foreign_key_or_constraint|foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,69f6cd6ef9887e88aafa311d806ad5626a6f0730b83a3fbe5568b130e0baaf28,1007
backend/migrations/backup/20250608040712-add-renstra-id-to-renstra-all.js,20250608040712-add-renstra-id-to-renstra-all.js,backup-or-nonactive-copy,20250608040712,ok,,not_applicable,True,True,,of,,,,,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,f834f62a0939091c617e28682b7c4c4b763264919a63672629374c235109f748,1298
backend/migrations/backup/20250608040713-add-type-and-level-to-indikator.js,20250608040713-add-type-and-level-to-indikator.js,backup-or-nonactive-copy,20250608040713,ok,,not_applicable,True,True,,indikator,indikator.level_dokumen|indikator.jenis_iku,add_column|raw_sql|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a1463604f2a6dda3fa23a0a15c5087e1dcbc1ae3fc971056f6c537bb24339b36,840
backend/migrations/backup/20250615014718-change-indikator-id-to-string.js,20250615014718-change-indikator-id-to-string.js,backup-or-nonactive-copy,20250615014718,ok,,not_applicable,True,True,,indikatorsasarans,indikatorsasarans.indikator_id,change_column|raw_sql,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,ac10d6f660cf4face33e71e46efe3742661bf36be733f1498a4653a2db988468,791
backend/migrations/backup/20250615145824-add-periode-id-to-users.js,20250615145824-add-periode-id-to-users.js,backup-or-nonactive-copy,20250615145824,ok,,not_applicable,True,True,,users,users.periode_id,add_column|remove_column,periode_rpjmds,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6e85c97c57cd6224e158eba41931ba1eab813c69b0b816414e017bab07921ef7,512
backend/migrations/backup/20250615150919-make-periode-id-not-null.js,20250615150919-make-periode-id-not-null.js,backup-or-nonactive-copy,20250615150919,ok,,not_applicable,True,True,,users,users.periode_id,change_column,periode_rpjmds,,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,b94ebcc0ef4ec90fca4e127632dddb2574a0da51a95cbbc0d1dccc15713cfdaf,653
backend/migrations/backup/20250616125951-create-rkpd.js,20250616125951-create-rkpd.js,backup-or-nonactive-copy,20250616125951,ok,,not_applicable,True,True,rkpd,rkpd,,create_table|drop_table,,drop_table,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,8de302dea653164401412eef04c91c6d7886ac008aa532c1b5ea2edbe9550aed,1519
backend/migrations/backup/20250616130135-create-renja.js,20250616130135-create-renja.js,backup-or-nonactive-copy,20250616130135,ok,,not_applicable,True,True,renja,renja,,create_table|drop_table,periode_rpjmds|rkpd,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,89349f079b4c057875cb4bfdf1bb2395268d10bd800eed5c1d07aaf072592d50,1682
backend/migrations/backup/20250616130552-create-rka.js,20250616130552-create-rka.js,backup-or-nonactive-copy,20250616130552,ok,,not_applicable,True,True,rka,rka,,create_table|drop_table,periode_rpjmds|renja,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a04c0a43c50c58582be15266a5e8c73ca934707f37b8c2e743fa53acfb2a511d,1680
backend/migrations/backup/20250616130642-create-dpa.js,20250616130642-create-dpa.js,backup-or-nonactive-copy,20250616130642,ok,,not_applicable,True,True,dpa,dpa,,create_table|drop_table,periode_rpjmds|rka,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,6b5c936f8c1ca35a750fcb9d5d0fb5df8c0ef27045a83554fcf8ab4a5035746f,1676
backend/migrations/backup/20250616130715-create-bmd.js,20250616130715-create-bmd.js,backup-or-nonactive-copy,20250616130715,ok,,not_applicable,True,True,bmd,bmd,,create_table|drop_table,periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,4908746fe357b59422fa56c1984a6a2a0190bc23d75f446885c9e721e4d9b3d8,1452
backend/migrations/backup/20250616130739-create-pengkeg.js,20250616130739-create-pengkeg.js,backup-or-nonactive-copy,20250616130739,ok,,not_applicable,True,True,pengkeg,pengkeg,,create_table|drop_table,dpa|periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,3b8b69abe7d6a2a777e8f557df581b216815b4bc12f509f4b3a51a06775c3141,1534
backend/migrations/backup/20250616130808-create-penatausahaan.js,20250616130808-create-penatausahaan.js,backup-or-nonactive-copy,20250616130808,ok,,not_applicable,True,True,penatausahaan,penatausahaan,,create_table|drop_table,dpa|periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,70d82819b8d23651e60aab7656676d810149540ba460b01f6eade53d5b80e7a7,1785
backend/migrations/backup/20250616130830-create-monev.js,20250616130830-create-monev.js,backup-or-nonactive-copy,20250616130830,ok,,not_applicable,True,True,monev,monev,,create_table|drop_table,pengkeg|periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,063523ac5c32c8e41810421b41a6476e2833093106b703083ae577cef8b6d365,1578
backend/migrations/backup/20250616130850-create-lpk-dispang.js,20250616130850-create-lpk-dispang.js,backup-or-nonactive-copy,20250616130850,ok,,not_applicable,True,True,lpk_dispang,lpk_dispang,,create_table|drop_table,monev|periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,9f61270711ffb8819a60a0a059124d391662166bc346bc1bebdd4e5610975807,1579
backend/migrations/backup/20250616130907-create-lk-dispang.js,20250616130907-create-lk-dispang.js,backup-or-nonactive-copy,20250616130907,ok,,not_applicable,True,True,lk_dispang,lk_dispang,,create_table|drop_table,bmd|dpa|penatausahaan|periode_rpjmds,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,e305348160cbcfe24c4500c22d349ed084260b82c9992747e930117a9cfd8c86,2320
backend/migrations/backup/20250616130931-create-lakip.js,20250616130931-create-lakip.js,backup-or-nonactive-copy,20250616130931,ok,,not_applicable,True,True,lakip,lakip,,create_table|drop_table,lk_dispang|periode_rpjmds|renja|renstra_program|rkpd,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a2069147562cd4677ba4a0d3cc73981b257aeab09d7b16a98241dd97f2d7ec0f,2400
backend/migrations/backup/20250616130932-add-foreign-keys-to-rkpd.js,20250616130932-add-foreign-keys-to-rkpd.js,backup-or-nonactive-copy,20250616130932,ok,,not_applicable,True,True,,rkpd,,add_constraint|remove_constraint,,remove_constraint,foreign_key_or_constraint|foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,2663dd04f7b1e88649893352196ce6039375a1d778d204464f7b59b92991a5c7,1039
backend/migrations/backup/20250617111018-add-fk-to-renstra-sasaran.js,20250617111018-add-fk-to-renstra-sasaran.js,backup-or-nonactive-copy,20250617111018,ok,,not_applicable,True,True,,renstra_sasaran,renstra_sasaran.kebijakan_id|renstra_sasaran.strategi_id|renstra_sasaran.program_id|renstra_sasaran.kegiatan_id|renstra_sasaran.subkegiatan_id,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,479cad8cfef0475326fda92c1f905348906dc529df7057d803de2e59bc7f6d25,1308
backend/migrations/backup/20250621090049-remove-no_strategi-from-renstra_strategi.js,20250621090049-remove-no_strategi-from-renstra_strategi.js,backup-or-nonactive-copy,20250621090049,ok,,not_applicable,True,True,,renstra_strategi,renstra_strategi.no_strategi,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,106d8173d372592080b0e010f419f55e3885f4a133f206273da01db2eded0843,628
backend/migrations/backup/20250622023007-rename-kode-arah-and-no-rpjmd-in-renstra-kebijakan.js,20250622023007-rename-kode-arah-and-no-rpjmd-in-renstra-kebijakan.js,backup-or-nonactive-copy,20250622023007,ok,,not_applicable,True,True,,secara,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,747a23867f6eb11f5e044ac235e72974ad9d32dd3f1dcfa06e8d4d40ff74246d,1368
backend/migrations/backup/20250623012714-remove-unused-fields-from-renstra-sasaran.js,20250623012714-remove-unused-fields-from-renstra-sasaran.js,backup-or-nonactive-copy,20250623012714,ok,,not_applicable,True,True,,renstra_sasaran,renstra_sasaran.strategi_id|renstra_sasaran.kebijakan_id|renstra_sasaran.program_id|renstra_sasaran.kegiatan_id|renstra_sasaran.subkegiatan_id,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,f749603f52518d42fd7ac83060d351b7f7237e76781ddbeb6d7d0cce941ec483,1166
backend/migrations/backup/20250623171945-add-rpjmd-kegiatan-id-to-renstra-kegiatan.js,20250623171945-add-rpjmd-kegiatan-id-to-renstra-kegiatan.js,backup-or-nonactive-copy,20250623171945,ok,,not_applicable,True,True,,renstra_kegiatan,renstra_kegiatan.rpjmd_kegiatan_id,add_column|add_constraint|remove_column,,remove_column,foreign_key_or_constraint|foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,c74f1eae2b93d96f00f857e07849a697972c360e97d259cf0308efa266a229e2,810
backend/migrations/backup/20250623172933-add-fields-to-renstra-program.js,20250623172933-add-fields-to-renstra-program.js,backup-or-nonactive-copy,20250623172933,ok,,not_applicable,True,True,,renstra_program,renstra_program.rpjmd_program_id|renstra_program.misi_id|renstra_program.no_program|renstra_program.isi_program|renstra_program.no_rpjmd|renstra_program.isi_program_rpjmd|renstra_program.indikator_program,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,8efc5219d7021768714ee850f5855dbe54ae35d1b72c00be496f697f0071db84,1715
backend/migrations/backup/20250623172934-update-renstra-program.js,20250623172934-update-renstra-program.js,backup-or-nonactive-copy,20250623172934,ok,,not_applicable,True,True,,renstra_program,renstra_program.opd_penanggung_jawab|renstra_program.bidang_opd_penanggung_jawab|renstra_program.rpjmd_program_id|renstra_program.kebijakan_id|renstra_program.no_program|renstra_program.isi_program|renstra_program.no_rpjmd|renstra_program.isi_program_rpjmd|renstra_program.misi_id,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,278a68e3f77724139680a67fcd135947ccb22bb44bcc344ff2cc4d0f88427f33,2301
backend/migrations/backup/20250623172935-remove-program-id-from-renstra-program.js,20250623172935-remove-program-id-from-renstra-program.js,backup-or-nonactive-copy,20250623172935,ok,,not_applicable,True,True,,renstra_program,renstra_program.program_id,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,d127c93473ede3562ec7abbee3ff4d88c6deb622805ce5c1a286389154548f14,542
backend/migrations/backup/20250626013640-create-update-field-renstra-subkegiatan.js,20250626013640-create-update-field-renstra-subkegiatan.js,backup-or-nonactive-copy,20250626013640,ok,,not_applicable,True,True,renstra_subkegiatan,renstra_subkegiatan,,create_table|drop_table,renstra_kegiatan|renstra_opd|renstra_program|sub_kegiatan,drop_table,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,1abda95ebf2506a7e02043e3598f795e3f61ceadb411b70393b6aaccfcefa143,2132
backend/migrations/backup/20250626013641-remove-unused-fields-from-renstra-subkegiatan.js,20250626013641-remove-unused-fields-from-renstra-subkegiatan.js,backup-or-nonactive-copy,20250626013641,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a350624b1b3a66b086d99a5a0820001b8be3d010f8782fbdaeb198583f151c62,1485
backend/migrations/backup/20250626013642-add-relational-fields-to-renstra-subkegiatan.js,20250626013642-add-relational-fields-to-renstra-subkegiatan.js,backup-or-nonactive-copy,20250626013642,ok,,not_applicable,True,True,,renstra_subkegiatan,renstra_subkegiatan.renstra_program_id|renstra_subkegiatan.sub_kegiatan_id,add_column|remove_column,renstra_program|sub_kegiatan,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,556312b2a8fe2394e4ed6a6bad810420ba45db2860cb4b85b437145a7d2f45ef,922
backend/migrations/backup/20250627032129-add-renstra_opd_id-to-renstra_subkegiatan.js,20250627032129-add-renstra_opd_id-to-renstra_subkegiatan.js,backup-or-nonactive-copy,20250627032129,ok,,not_applicable,True,True,,renstra_subkegiatan,renstra_subkegiatan.renstra_opd_id,add_column|remove_column,renstra_opd,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,0aaf82b57dc0cdc0c55835cab48d3ce4ab2f7a68688d36dbf0e69e2d9ff849e6,529
backend/migrations/backup/20250627032727-add-timestamps-to-renstra-subkegiatan.js,20250627032727-add-timestamps-to-renstra-subkegiatan.js,backup-or-nonactive-copy,20250627032727,ok,,not_applicable,True,True,,renstra_subkegiatan|CURRENT_TIMESTAMP,renstra_subkegiatan.created_at|renstra_subkegiatan.updated_at,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,b626c0f642517c3e4c73b09315563b6deedf2831f32199d0710efeed694a3a5a,714
backend/migrations/backup/20250627043328-add-nama-opd-to-renstraopd.js,20250627043328-add-nama-opd-to-renstraopd.js,backup-or-nonactive-copy,20250627043328,ok,,not_applicable,True,True,,renstra_opd,renstra_opd.nama_opd,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,37d3bf2f19510712a4b2f81bece32760e2a4f9e96e1a2bd3df1248347c823610,346
backend/migrations/backup/20250627043329-add-unique-constraint-to-program.js,20250627043329-add-unique-constraint-to-program.js,backup-or-nonactive-copy,20250627043329,ok,,not_applicable,True,True,,program,,add_constraint|remove_constraint,,remove_constraint,foreign_key_or_constraint|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,60bc7140b7ac5ab00943fee1e87d318b90ad593498e18d1d2e5dcef024b7410a,749
backend/migrations/backup/20250628025048-add-unique-constraint-kegiatan.js,20250628025048-add-unique-constraint-kegiatan.js,backup-or-nonactive-copy,20250628025048,ok,,not_applicable,True,True,,kegiatan,kegiatan.kode_kegiatan|kegiatan.periode_id,add_constraint|change_column|raw_sql|remove_constraint,,raw_destructive_sql|remove_constraint,foreign_key_or_constraint|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,3f24845feb10c7a953a4eb1cf3efaad45445d21f01abe3626db7796b512cea7c,1533
backend/migrations/backup/20250628025049-add-unique-constraint-sub-kegiatan.js,20250628025049-add-unique-constraint-sub-kegiatan.js,backup-or-nonactive-copy,20250628025049,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.kode_sub_kegiatan|sub_kegiatan.periode_id,add_constraint|change_column|raw_sql|remove_constraint,,raw_destructive_sql|remove_constraint,foreign_key_or_constraint|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,83fb2933dedeec8b325fda3aca99d0d8cde0f13596106cf30418f28c1dbc096d,1304
backend/migrations/backup/20250629020125-remove-rpjmd-id-from-kegiatan.js,20250629020125-remove-rpjmd-id-from-kegiatan.js,backup-or-nonactive-copy,20250629020125,ok,,not_applicable,True,True,,kegiatan,kegiatan.rpjmd_id,add_column|remove_column,rpjmd,remove_column,foreign_key_reference,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,a13ae28063ed170244105534c35a17879e29084b8deaf590434a0cbd7d4e5744,480
backend/migrations/backup/20250629022622-rename-pagu-anggaran-to-sisa-anggaran.js,20250629022622-rename-pagu-anggaran-to-sisa-anggaran.js,backup-or-nonactive-copy,20250629022622,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,51db5a9409ba9f803613c00fb1a4dd30781d257af93d96777834b10658ca1fc1,356
backend/migrations/backup/20250629024304-update-precision-on-sub-kegiatan.js,20250629024304-update-precision-on-sub-kegiatan.js,backup-or-nonactive-copy,20250629024304,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.anggaran_kegiatan|sub_kegiatan.sisa_anggaran,change_column,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,9fe3432b914b4b6d9edbc2e15813496eef911f64eb2e0fcd4f0cb9e42062041f,804
backend/migrations/backup/20250629034241-remove-multiple-columns-from-sub-kegiatan.js,20250629034241-remove-multiple-columns-from-sub-kegiatan.js,backup-or-nonactive-copy,20250629034241,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.anggaran_sub_kegiatan|sub_kegiatan.rpjmd_id|sub_kegiatan.sisa_anggaran|sub_kegiatan.waktu_pelaksanaan|sub_kegiatan.sumber_daya_pendukung|sub_kegiatan.rencana_lokasi_desa|sub_kegiatan.rencana_lokasi_kecamatan|sub_kegiatan.rencana_lokasi_kabupaten|sub_kegiatan.deskripsi|sub_kegiatan.kerangka_pelaksanaan|sub_kegiatan.output|sub_kegiatan.pihak_terlibat|sub_kegiatan.anggaran_kegiatan|sub_kegiatan.target_awal|sub_kegiatan.target_akhir|sub_kegiatan.satuan|sub_kegiatan.status_monitoring|sub_kegiatan.tanggal_laporan|sub_kegiatan.catatan,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,5bb61c82ed9a41414d5c27bd549ec4d90c42a2b50f52ef17f76e6888e6e047e5,4234
backend/migrations/backup/20250629043402-add-sub-bidang-opd-to-sub-kegiatan.js,20250629043402-add-sub-bidang-opd-to-sub-kegiatan.js,backup-or-nonactive-copy,20250629043402,ok,,not_applicable,True,True,,sub_kegiatan,sub_kegiatan.sub_bidang_opd,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,201aa2601bf0bced7094785b1e9af9c78c2a465f0340bf806cabfeb5a19574b4,404
backend/migrations/backup/20250629061804-update-kegiatan-remove-anggaran-add-penanggung-jawab.js,20250629061804-update-kegiatan-remove-anggaran-add-penanggung-jawab.js,backup-or-nonactive-copy,20250629061804,ok,,not_applicable,True,True,,kegiatan,kegiatan.opd_penanggung_jawab|kegiatan.bidang_opd_penanggung_jawab|kegiatan.anggaran,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,da5e0a827f2ef5b476da0c2232a8aaab7050e1e6b70e6d192646260ad22fdafa,774
backend/migrations/backup/20250629061805-add-unique-index-tujuan.js,20250629061805-add-unique-index-tujuan.js,backup-or-nonactive-copy,20250629061805,ok,,not_applicable,True,True,,tujuan,,add_constraint|remove_constraint,,remove_constraint,foreign_key_or_constraint|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,b3c0ddc735d1136a33df57462c32cecf5d8361dfdbf9f3e372e956bf7e30282b,432
backend/migrations/backup/20250629142807-remove-indikator-from-tujuan.js,20250629142807-remove-indikator-from-tujuan.js,backup-or-nonactive-copy,20250629142807,ok,,not_applicable,True,True,,tujuan,tujuan.indikator,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,b4863810572d2742b878f7089ec8c792926a572ef90a2de68d7a8eb1f2902964,313
backend/migrations/backup/20250629185740-add-rekomendasi-ai-to-indikatortujuans.js,20250629185740-add-rekomendasi-ai-to-indikatortujuans.js,backup-or-nonactive-copy,20250629185740,ok,,not_applicable,True,True,,indikatortujuans,indikatortujuans.rekomendasi_ai,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,3e93c2bd82729f009e9c4da1c0c0c554dd51afc53f16226c1d2f109f10b16af3,421
backend/migrations/backup/20250630121436-add-dokumen-tahun-to-tujuan.js,20250630121436-add-dokumen-tahun-to-tujuan.js,backup-or-nonactive-copy,20250630121436,ok,,not_applicable,True,True,,tujuan,tujuan.jenisDokumen|tujuan.tahun,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,915f070d958abb3d0f1ccefc1525c0d8a5d2ced64ffb809efbe0772032597412,622
backend/migrations/backup/20250630162416-add-unique-kode-arah-to-arah-kebijakan.js,20250630162416-add-unique-kode-arah-to-arah-kebijakan.js,backup-or-nonactive-copy,20250630162416,ok,,not_applicable,True,True,,arah_kebijakan,arah_kebijakan.prioritas,add_column|add_constraint|remove_constraint,,remove_constraint,foreign_key_or_constraint|unique,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,dc6c99918f07814f56299f3336acff78b41de97de67a79e029fc5f640775cf77,790
backend/migrations/backup/20250702171952-add-jenisDokumen-tahun-to-sasaran.js,20250702171952-add-jenisDokumen-tahun-to-sasaran.js,backup-or-nonactive-copy,20250702171952,ok,,not_applicable,True,True,,sasaran,sasaran.jenisDokumen|sasaran.tahun,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,082f50ada124459c5ded202801373eeb6f42b7b4acfce91bdf1744230977b0ac,581
backend/migrations/backup/20250703063943-add-jenisDokumen-tahun-to-program-and-subkegiatan.js,20250703063943-add-jenisDokumen-tahun-to-program-and-subkegiatan.js,backup-or-nonactive-copy,20250703063943,ok,,not_applicable,True,True,,program|sub_kegiatan,program.jenisDokumen|program.tahun|sub_kegiatan.jenisDokumen|sub_kegiatan.tahun,add_column|remove_column,,remove_column,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,f27ec70040bdc3e9bfc2c6d5c894a18a29463a2f33674ab4c9225e699adbc44c,892
backend/migrations/backup/20250703063944-rename-jenisDokumen-column.js,20250703063944-rename-jenisDokumen-column.js,backup-or-nonactive-copy,20250703063944,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,680556556b91fcf999c3106448c88680f295c934de816b4f9b39e066a6d8bae5,356
backend/migrations/backup/20250703102321-rename-jenisDokumen-column-in-kegiatan.js,20250703102321-rename-jenisDokumen-column-in-kegiatan.js,backup-or-nonactive-copy,20250703102321,ok,,not_applicable,True,True,,,,,,,,not_applicable_nonactive_copy,No per-environment migration history was available; repository filename cannot prove execution.,000bd54bebde02309b34eea6cdc80654d9f1b576668dc4b87ba10ff7fd33885a,334
